date,city,latitude,temp_min_c,temp_max_c,temp_mean_c,rainfall_mm,humidity_pct
2015-01-02,Enugu,6.44,19.4,28.5,24.1,0.0,56.0
2015-01-03,Enugu,6.44,20.8,28.3,24.8,0.0,68.0
2015-01-04,Enugu,6.44,20.3,30.2,25.7,0.0,61.0
2015-01-05,Enugu,6.44,21.0,28.1,26.1,3.8,56.0
2015-01-06,Enugu,6.44,21.1,29.1,25.8,0.0,69.0
2015-01-07,Enugu,6.44,20.0,29.8,24.6,0.0,65.0
2015-01-08,Enugu,6.44,20.6,30.4,26.1,0.0,67.0
2015-01-09,Enugu,6.44,20.3,29.1,25.7,5.4,72.0
2015-01-10,Enugu,6.44,18.8,27.5,24.2,2.9,69.0
2015-01-11,Enugu,6.44,18.4,27.3,23.6,0.0,70.0
2015-01-12,Enugu,6.44,18.5,26.8,22.9,0.0,67.0
2015-01-13,Enugu,6.44,21.0,30.6,26.7,28.8,74.0
2015-01-14,Enugu,6.44,18.5,27.8,23.1,2.6,68.0
2015-01-15,Enugu,6.44,20.1,29.9,24.6,18.4,60.0
2015-01-16,Enugu,6.44,21.0,29.2,25.3,0.0,60.0
2015-01-17,Enugu,6.44,19.5,27.8,23.6,9.7,70.0
2015-01-18,Enugu,6.44,22.2,30.6,26.8,1.1,63.0
2015-01-19,Enugu,6.44,23.5,31.0,27.6,0.0,67.0
2015-01-20,Enugu,6.44,21.0,29.6,25.2,0.0,69.0
2015-01-21,Enugu,6.44,19.5,28.9,24.8,0.0,65.0
2015-01-22,Enugu,6.44,19.4,29.0,24.3,0.0,62.0
2015-01-23,Enugu,6.44,20.7,29.1,25.5,0.0,62.0
2015-01-24,Enugu,6.44,19.2,26.8,22.8,0.0,66.0
2015-01-25,Enugu,6.44,19.3,28.4,25.3,2.8,69.0
2015-01-26,Enugu,6.44,21.9,30.0,26.0,0.0,62.0
2015-01-27,Enugu,6.44,20.1,28.8,24.6,2.4,76.0
2015-01-28,Enugu,6.44,21.0,29.2,25.6,2.8,70.0
2015-01-29,Enugu,6.44,21.2,29.9,25.9,3.6,69.0
2015-01-30,Enugu,6.44,21.2,29.9,25.7,7.7,68.0
2015-01-31,Enugu,6.44,20.7,27.9,25.0,0.0,69.0
2015-02-01,Enugu,6.44,22.2,29.4,26.2,4.7,70.0
2015-02-02,Enugu,6.44,20.4,28.5,24.6,0.0,69.0
2015-02-03,Enugu,6.44,21.5,28.1,24.4,7.6,74.0
2015-02-04,Enugu,6.44,19.4,29.4,24.8,20.3,74.0
2015-02-05,Enugu,6.44,19.9,30.1,25.9,6.9,70.0
2015-02-06,Enugu,6.44,18.0,27.7,23.6,4.5,66.0
2015-02-07,Enugu,6.44,19.4,28.8,24.4,0.0,66.0
2015-02-08,Enugu,6.44,19.5,28.9,24.5,0.0,69.0
2015-02-09,Enugu,6.44,21.2,29.5,25.9,0.0,69.0
2015-02-10,Enugu,6.44,20.2,29.2,24.9,11.9,72.0
2015-02-11,Enugu,6.44,20.3,29.7,24.6,0.0,77.0
2015-02-12,Enugu,6.44,20.3,28.9,24.4,0.0,71.0
2015-02-13,Enugu,6.44,21.7,28.7,24.9,0.0,68.0
2015-02-14,Enugu,6.44,20.8,28.2,25.3,7.2,65.0
2015-02-15,Enugu,6.44,20.3,27.9,24.7,7.0,70.0
2015-02-16,Enugu,6.44,21.6,30.3,26.2,0.0,72.0
2015-02-17,Enugu,6.44,21.0,29.3,25.9,10.9,67.0
2015-02-18,Enugu,6.44,22.8,30.7,27.4,2.6,71.0
2015-02-19,Enugu,6.44,23.4,32.5,28.0,0.0,76.0
2015-02-20,Enugu,6.44,21.9,30.7,26.0,6.5,70.0
2015-02-21,Enugu,6.44,22.2,30.1,26.8,0.0,71.0
2015-02-22,Enugu,6.44,22.3,31.9,27.0,0.0,75.0
2015-02-23,Enugu,6.44,22.3,30.1,26.4,0.0,78.0
2015-02-24,Enugu,6.44,21.2,29.7,25.5,4.5,75.0
2015-02-25,Enugu,6.44,23.4,29.8,26.8,0.0,66.0
2015-02-26,Enugu,6.44,19.3,29.6,25.1,0.0,78.0
2015-02-27,Enugu,6.44,23.2,30.0,26.9,2.2,70.0
2015-02-28,Enugu,6.44,21.4,29.5,26.4,18.3,71.0
2015-03-01,Enugu,6.44,21.9,30.9,26.8,12.5,68.0
2015-03-02,Enugu,6.44,22.7,29.8,26.8,0.0,71.0
2015-03-03,Enugu,6.44,23.1,32.1,28.2,0.0,74.0
2015-03-04,Enugu,6.44,21.1,29.1,25.9,0.0,69.0
2015-03-05,Enugu,6.44,23.9,32.3,27.7,0.0,73.0
2015-03-06,Enugu,6.44,22.6,31.4,26.9,0.0,67.0
2015-03-07,Enugu,6.44,24.2,31.9,28.4,0.0,76.0
2015-03-08,Enugu,6.44,20.6,29.9,25.5,6.9,72.0
2015-03-09,Enugu,6.44,21.9,30.4,26.8,0.0,75.0
2015-03-10,Enugu,6.44,23.2,31.9,27.4,0.0,72.0
2015-03-11,Enugu,6.44,22.2,31.1,27.0,0.0,75.0
2015-03-12,Enugu,6.44,21.0,30.1,25.4,0.0,72.0
2015-03-13,Enugu,6.44,21.7,30.0,26.4,0.0,70.0
2015-03-14,Enugu,6.44,21.4,30.2,26.2,0.0,75.0
2015-03-15,Enugu,6.44,24.3,33.5,29.2,12.4,80.0
2015-03-16,Enugu,6.44,23.1,32.3,27.4,0.0,69.0
2015-03-17,Enugu,6.44,22.5,30.2,26.2,0.0,71.0
2015-03-18,Enugu,6.44,23.7,31.6,28.1,0.0,80.0
2015-03-19,Enugu,6.44,22.3,29.8,26.9,11.2,76.0
2015-03-20,Enugu,6.44,25.5,32.6,28.8,1.7,77.0
2015-03-21,Enugu,6.44,22.2,30.5,26.6,0.0,85.0
2015-03-22,Enugu,6.44,22.2,29.0,26.3,9.1,75.0
2015-03-23,Enugu,6.44,22.8,30.9,26.9,7.8,73.0
2015-03-24,Enugu,6.44,24.2,32.6,28.1,3.8,73.0
2015-03-25,Enugu,6.44,23.3,31.3,28.1,26.5,81.0
2015-03-26,Enugu,6.44,25.4,32.7,29.1,0.0,70.0
2015-03-27,Enugu,6.44,25.0,32.5,29.9,0.0,73.0
2015-03-28,Enugu,6.44,23.3,32.1,28.4,8.0,76.0
2015-03-29,Enugu,6.44,21.7,30.6,27.0,0.0,71.0
2015-03-30,Enugu,6.44,24.2,33.3,28.8,0.0,74.0
2015-03-31,Enugu,6.44,22.6,31.8,27.9,13.2,83.0
2015-04-01,Enugu,6.44,23.6,32.2,27.9,0.0,74.0
2015-04-02,Enugu,6.44,23.3,32.3,27.8,1.7,71.0
2015-04-03,Enugu,6.44,21.8,32.2,26.8,2.5,78.0
2015-04-04,Enugu,6.44,22.5,31.2,27.1,0.0,70.0
2015-04-05,Enugu,6.44,22.6,30.1,26.7,21.6,84.0
2015-04-06,Enugu,6.44,22.3,29.5,26.1,0.0,77.0
2015-04-07,Enugu,6.44,23.4,32.6,28.4,0.0,77.0
2015-04-08,Enugu,6.44,25.2,34.1,29.7,0.0,79.0
2015-04-09,Enugu,6.44,24.1,32.8,28.6,2.3,82.0
2015-04-10,Enugu,6.44,24.1,32.5,28.9,14.1,77.0
2015-04-11,Enugu,6.44,26.6,35.3,30.5,8.2,70.0
2015-04-12,Enugu,6.44,22.4,31.1,27.1,5.5,76.0
2015-04-13,Enugu,6.44,25.6,33.5,30.0,0.0,83.0
2015-04-14,Enugu,6.44,25.8,34.5,29.7,0.4,75.0
2015-04-15,Enugu,6.44,24.1,33.5,28.3,15.6,79.0
2015-04-16,Enugu,6.44,21.9,32.1,27.1,0.0,81.0
2015-04-17,Enugu,6.44,24.8,32.2,29.0,0.0,78.0
2015-04-18,Enugu,6.44,26.5,36.2,31.1,7.1,82.0
2015-04-19,Enugu,6.44,24.6,33.2,29.6,8.8,78.0
2015-04-20,Enugu,6.44,23.4,31.2,27.6,16.4,88.0
2015-04-21,Enugu,6.44,23.6,33.5,29.3,0.0,86.0
2015-04-22,Enugu,6.44,23.2,32.1,28.3,0.0,81.0
2015-04-23,Enugu,6.44,25.0,32.9,29.2,9.7,88.0
2015-04-24,Enugu,6.44,22.9,31.2,27.5,7.4,83.0
2015-04-25,Enugu,6.44,27.6,33.3,29.2,7.3,83.0
2015-04-26,Enugu,6.44,23.4,31.9,28.1,0.0,85.0
2015-04-27,Enugu,6.44,20.5,30.9,26.5,27.2,83.0
2015-04-28,Enugu,6.44,24.1,32.6,28.7,9.5,85.0
2015-04-29,Enugu,6.44,23.7,31.4,27.9,14.0,84.0
2015-04-30,Enugu,6.44,22.8,30.8,27.5,7.9,84.0
2015-05-01,Enugu,6.44,23.7,31.4,27.2,0.0,90.0
2015-05-02,Enugu,6.44,22.9,32.2,28.2,9.8,89.0
2015-05-03,Enugu,6.44,24.0,32.6,28.4,2.4,79.0
2015-05-04,Enugu,6.44,25.0,33.0,29.0,1.7,83.0
2015-05-05,Enugu,6.44,24.0,32.4,28.1,6.0,83.0
2015-05-06,Enugu,6.44,23.2,31.5,27.9,10.9,77.0
2015-05-07,Enugu,6.44,23.3,32.2,28.3,7.4,91.0
2015-05-08,Enugu,6.44,24.5,33.9,28.9,0.0,80.0
2015-05-09,Enugu,6.44,23.9,32.9,28.8,12.4,88.0
2015-05-10,Enugu,6.44,24.2,33.7,29.0,0.0,78.0
2015-05-11,Enugu,6.44,24.0,31.0,27.8,4.9,84.0
2015-05-12,Enugu,6.44,22.5,31.2,27.5,4.8,83.0
2015-05-13,Enugu,6.44,24.8,33.1,29.6,4.5,88.0
2015-05-14,Enugu,6.44,25.0,32.6,29.4,6.0,86.0
2015-05-15,Enugu,6.44,21.6,30.8,26.8,0.0,89.0
2015-05-16,Enugu,6.44,24.7,32.9,29.1,10.6,86.0
2015-05-17,Enugu,6.44,23.9,32.6,28.8,1.7,83.0
2015-05-18,Enugu,6.44,23.9,31.6,27.6,11.9,82.0
2015-05-19,Enugu,6.44,25.6,34.7,30.9,0.0,89.0
2015-05-20,Enugu,6.44,21.8,31.4,27.2,0.0,82.0
2015-05-21,Enugu,6.44,26.2,34.6,30.0,7.9,85.0
2015-05-22,Enugu,6.44,24.2,30.9,28.0,7.0,81.0
2015-05-23,Enugu,6.44,23.1,31.5,27.7,0.0,87.0
2015-05-24,Enugu,6.44,23.6,33.6,29.1,15.8,88.0
2015-05-25,Enugu,6.44,22.7,31.5,27.9,0.0,86.0
2015-05-26,Enugu,6.44,25.9,35.3,30.4,8.0,79.0
2015-05-27,Enugu,6.44,25.7,35.2,30.3,5.3,90.0
2015-05-28,Enugu,6.44,24.6,32.0,28.6,21.6,85.0
2015-05-29,Enugu,6.44,24.4,33.1,29.3,20.5,95.0
2015-05-30,Enugu,6.44,25.9,34.0,29.8,18.9,89.0
2015-05-31,Enugu,6.44,22.4,32.7,27.8,20.3,91.0
2015-06-01,Enugu,6.44,25.8,34.9,30.6,8.2,79.0
2015-06-02,Enugu,6.44,24.7,32.5,28.3,29.7,85.0
2015-06-03,Enugu,6.44,24.2,33.1,28.9,13.2,90.0
2015-06-04,Enugu,6.44,24.3,33.1,28.8,15.7,87.0
2015-06-05,Enugu,6.44,24.7,32.4,28.4,19.9,81.0
2015-06-06,Enugu,6.44,24.2,32.4,28.4,1.4,83.0
2015-06-07,Enugu,6.44,24.5,33.3,29.4,12.4,88.0
2015-06-08,Enugu,6.44,24.8,33.6,29.6,0.0,88.0
2015-06-09,Enugu,6.44,23.2,31.6,27.8,20.9,80.0
2015-06-10,Enugu,6.44,24.5,33.7,28.9,28.3,95.0
2015-06-11,Enugu,6.44,24.1,32.3,27.9,5.1,88.0
2015-06-12,Enugu,6.44,23.5,31.9,27.9,0.0,92.0
2015-06-13,Enugu,6.44,26.1,36.0,30.8,7.2,94.0
2015-06-14,Enugu,6.44,24.4,31.6,28.7,7.3,86.0
2015-06-15,Enugu,6.44,22.6,31.4,27.6,18.6,89.0
2015-06-16,Enugu,6.44,25.5,33.4,29.4,4.3,87.0
2015-06-17,Enugu,6.44,23.9,32.4,28.4,24.3,92.0
2015-06-18,Enugu,6.44,24.4,33.3,29.0,7.5,92.0
2015-06-19,Enugu,6.44,22.7,32.2,27.8,13.6,86.0
2015-06-20,Enugu,6.44,24.0,33.1,28.9,0.0,86.0
2015-06-21,Enugu,6.44,25.8,33.1,29.8,9.9,85.0
2015-06-22,Enugu,6.44,24.8,34.4,29.8,0.0,92.0
2015-06-23,Enugu,6.44,26.0,33.9,30.2,0.0,88.0
2015-06-24,Enugu,6.44,24.3,32.5,28.5,3.5,84.0
2015-06-25,Enugu,6.44,23.8,32.4,28.1,0.0,91.0
2015-06-26,Enugu,6.44,24.3,31.4,28.8,0.0,85.0
2015-06-27,Enugu,6.44,23.4,32.5,28.7,0.0,86.0
2015-06-28,Enugu,6.44,23.7,31.2,28.4,6.3,88.0
2015-06-29,Enugu,6.44,22.4,31.5,27.6,1.1,90.0
2015-06-30,Enugu,6.44,25.9,33.7,30.9,9.0,90.0
2015-07-01,Enugu,6.44,23.8,33.7,29.0,17.0,91.0
2015-07-02,Enugu,6.44,22.4,30.5,26.8,19.0,86.0
2015-07-03,Enugu,6.44,25.8,32.2,28.7,11.3,93.0
2015-07-04,Enugu,6.44,24.2,34.9,29.6,16.3,89.0
2015-07-05,Enugu,6.44,26.7,35.3,31.4,0.0,93.0
2015-07-06,Enugu,6.44,23.6,33.3,28.8,6.5,88.0
2015-07-07,Enugu,6.44,26.5,32.8,29.5,11.4,83.0
2015-07-08,Enugu,6.44,23.7,32.4,29.0,15.9,96.0
2015-07-09,Enugu,6.44,22.3,31.8,27.9,5.4,85.0
2015-07-10,Enugu,6.44,23.2,32.5,28.9,12.2,87.0
2015-07-11,Enugu,6.44,24.5,31.9,28.3,0.0,93.0
2015-07-12,Enugu,6.44,24.3,31.5,27.6,0.0,93.0
2015-07-13,Enugu,6.44,24.7,32.2,28.7,0.0,92.0
2015-07-14,Enugu,6.44,24.1,31.7,28.7,11.3,81.0
2015-07-15,Enugu,6.44,24.3,33.4,29.2,8.6,87.0
2015-07-16,Enugu,6.44,25.2,33.3,29.4,0.0,89.0
2015-07-17,Enugu,6.44,21.4,30.0,26.3,1.6,87.0
2015-07-18,Enugu,6.44,23.0,32.3,27.3,10.0,86.0
2015-07-19,Enugu,6.44,25.4,34.2,29.8,9.2,94.0
2015-07-20,Enugu,6.44,23.1,31.2,27.5,16.7,94.0
2015-07-21,Enugu,6.44,23.3,30.8,27.0,2.6,87.0
2015-07-22,Enugu,6.44,21.9,28.8,26.2,0.0,90.0
2015-07-23,Enugu,6.44,25.0,32.8,29.4,0.8,85.0
2015-07-24,Enugu,6.44,23.7,32.0,27.8,11.8,95.0
2015-07-25,Enugu,6.44,22.6,31.6,26.7,7.1,87.0
2015-07-26,Enugu,6.44,22.5,30.6,27.1,0.0,86.0
2015-07-27,Enugu,6.44,23.5,30.7,27.0,16.9,96.0
2015-07-28,Enugu,6.44,24.9,34.1,30.1,2.2,92.0
2015-07-29,Enugu,6.44,23.3,32.8,28.7,6.2,83.0
2015-07-30,Enugu,6.44,24.1,31.7,28.4,3.0,88.0
2015-07-31,Enugu,6.44,23.6,31.6,28.4,20.0,89.0
2015-08-01,Enugu,6.44,24.4,34.8,29.3,7.1,82.0
2015-08-02,Enugu,6.44,25.1,33.2,30.2,22.8,83.0
2015-08-03,Enugu,6.44,23.4,32.7,27.9,12.4,89.0
2015-08-04,Enugu,6.44,22.3,31.6,27.3,18.8,94.0
2015-08-05,Enugu,6.44,24.8,33.6,29.7,5.7,95.0
2015-08-06,Enugu,6.44,22.8,31.1,27.0,25.1,98.0
2015-08-07,Enugu,6.44,24.8,33.8,28.7,5.1,90.0
2015-08-08,Enugu,6.44,22.5,30.4,26.3,1.3,88.0
2015-08-09,Enugu,6.44,24.2,32.1,27.8,2.0,92.0
2015-08-10,Enugu,6.44,23.1,32.4,27.4,0.0,91.0
2015-08-11,Enugu,6.44,22.5,31.7,27.1,0.0,86.0
2015-08-12,Enugu,6.44,23.6,30.6,27.6,11.5,91.0
2015-08-13,Enugu,6.44,22.7,29.8,26.8,14.6,90.0
2015-08-14,Enugu,6.44,21.4,29.4,25.2,9.2,96.0
2015-08-15,Enugu,6.44,23.2,31.7,28.2,0.0,87.0
2015-08-16,Enugu,6.44,22.2,31.0,26.9,8.9,88.0
2015-08-17,Enugu,6.44,22.2,31.2,27.0,21.4,84.0
2015-08-18,Enugu,6.44,24.6,34.0,28.9,14.8,82.0
2015-08-19,Enugu,6.44,22.5,30.6,26.8,21.7,88.0
2015-08-20,Enugu,6.44,22.9,31.3,27.4,0.0,95.0
2015-08-21,Enugu,6.44,22.4,29.4,26.1,1.0,87.0
2015-08-22,Enugu,6.44,24.9,33.4,29.4,0.0,88.0
2015-08-23,Enugu,6.44,21.9,29.5,26.2,19.4,92.0
2015-08-24,Enugu,6.44,22.0,30.0,25.7,0.0,93.0
2015-08-25,Enugu,6.44,19.7,27.6,23.9,5.1,87.0
2015-08-26,Enugu,6.44,23.2,31.3,27.5,18.6,89.0
2015-08-27,Enugu,6.44,23.2,31.7,27.3,5.1,87.0
2015-08-28,Enugu,6.44,21.1,30.4,26.4,5.1,84.0
2015-08-29,Enugu,6.44,21.3,30.9,26.4,28.6,83.0
2015-08-30,Enugu,6.44,21.8,29.7,26.2,10.0,91.0
2015-08-31,Enugu,6.44,23.7,32.9,28.4,14.4,91.0
2015-09-01,Enugu,6.44,21.4,29.1,25.8,9.4,82.0
2015-09-02,Enugu,6.44,21.8,30.7,26.2,10.8,89.0
2015-09-03,Enugu,6.44,19.3,27.9,24.3,0.0,92.0
2015-09-04,Enugu,6.44,23.1,30.3,27.0,4.9,91.0
2015-09-05,Enugu,6.44,22.1,30.4,26.3,21.9,84.0
2015-09-06,Enugu,6.44,22.4,31.9,26.9,0.0,88.0
2015-09-07,Enugu,6.44,22.9,30.8,26.8,0.0,88.0
2015-09-08,Enugu,6.44,21.8,30.5,26.5,3.0,84.0
2015-09-09,Enugu,6.44,20.2,28.6,25.4,0.0,92.0
2015-09-10,Enugu,6.44,20.5,31.0,25.4,0.0,89.0
2015-09-11,Enugu,6.44,21.8,30.0,26.7,3.8,95.0
2015-09-12,Enugu,6.44,21.4,29.6,25.5,11.4,83.0
2015-09-13,Enugu,6.44,22.2,30.8,26.7,6.2,87.0
2015-09-14,Enugu,6.44,21.0,30.0,26.1,0.0,91.0
2015-09-15,Enugu,6.44,22.8,31.0,26.7,5.3,78.0
2015-09-16,Enugu,6.44,20.9,29.1,24.7,0.0,87.0
2015-09-17,Enugu,6.44,20.8,28.2,25.3,5.6,78.0
2015-09-18,Enugu,6.44,21.4,30.8,25.8,0.0,79.0
2015-09-19,Enugu,6.44,19.7,28.4,24.9,3.8,84.0
2015-09-20,Enugu,6.44,20.1,29.0,25.3,2.3,89.0
2015-09-21,Enugu,6.44,20.6,28.7,25.1,29.5,84.0
2015-09-22,Enugu,6.44,21.6,29.3,26.0,5.3,82.0
2015-09-23,Enugu,6.44,21.6,30.6,25.9,15.9,86.0
2015-09-24,Enugu,6.44,21.8,29.4,25.6,12.0,87.0
2015-09-25,Enugu,6.44,20.2,28.9,24.3,26.8,87.0
2015-09-26,Enugu,6.44,21.0,29.3,24.8,0.0,78.0
2015-09-27,Enugu,6.44,20.2,29.5,24.6,0.0,86.0
2015-09-28,Enugu,6.44,22.9,30.3,27.0,23.6,89.0
2015-09-29,Enugu,6.44,19.0,27.4,23.8,0.0,85.0
2015-09-30,Enugu,6.44,19.0,28.4,24.1,3.3,86.0
2015-10-01,Enugu,6.44,20.5,29.9,25.3,15.2,89.0
2015-10-02,Enugu,6.44,19.4,27.5,24.1,6.8,80.0
2015-10-03,Enugu,6.44,19.5,27.8,24.5,0.0,83.0
2015-10-04,Enugu,6.44,19.8,28.8,24.4,0.0,79.0
2015-10-05,Enugu,6.44,17.2,27.1,23.1,15.3,82.0
2015-10-06,Enugu,6.44,20.2,28.7,25.1,3.0,79.0
2015-10-07,Enugu,6.44,19.2,26.5,23.4,2.5,83.0
2015-10-08,Enugu,6.44,23.1,30.7,27.3,0.0,89.0
2015-10-09,Enugu,6.44,20.4,28.8,24.4,0.0,82.0
2015-10-10,Enugu,6.44,20.0,29.2,24.6,5.2,83.0
2015-10-11,Enugu,6.44,20.3,28.6,24.0,2.2,88.0
2015-10-12,Enugu,6.44,20.6,28.4,24.9,0.0,79.0
2015-10-13,Enugu,6.44,22.3,29.9,25.2,0.0,81.0
2015-10-14,Enugu,6.44,17.6,27.6,22.9,8.2,82.0
2015-10-15,Enugu,6.44,20.7,29.4,25.2,0.0,80.0
2015-10-16,Enugu,6.44,19.1,29.2,25.1,2.8,87.0
2015-10-17,Enugu,6.44,18.6,27.4,23.1,10.9,77.0
2015-10-18,Enugu,6.44,20.8,28.2,25.2,23.1,80.0
2015-10-19,Enugu,6.44,19.4,26.2,23.3,10.8,86.0
2015-10-20,Enugu,6.44,19.7,28.0,24.1,2.9,82.0
2015-10-21,Enugu,6.44,18.4,27.9,24.0,4.2,78.0
2015-10-22,Enugu,6.44,18.5,25.4,23.2,0.7,79.0
2015-10-23,Enugu,6.44,18.2,27.5,23.3,8.2,82.0
2015-10-24,Enugu,6.44,22.4,31.5,27.0,6.8,74.0
2015-10-25,Enugu,6.44,17.2,27.4,22.6,1.7,85.0
2015-10-26,Enugu,6.44,20.5,29.7,25.5,13.1,80.0
2015-10-27,Enugu,6.44,20.3,28.0,24.3,3.4,82.0
2015-10-28,Enugu,6.44,21.3,30.9,26.2,4.1,78.0
2015-10-29,Enugu,6.44,20.6,30.4,25.7,0.7,79.0
2015-10-30,Enugu,6.44,19.8,27.1,23.0,0.0,80.0
2015-10-31,Enugu,6.44,19.5,28.0,23.6,6.3,81.0
2015-11-01,Enugu,6.44,21.9,29.8,25.4,1.0,85.0
2015-11-02,Enugu,6.44,19.3,29.6,24.3,0.0,81.0
2015-11-03,Enugu,6.44,18.4,25.3,23.2,0.0,80.0
2015-11-04,Enugu,6.44,19.0,28.0,23.4,4.8,78.0
2015-11-05,Enugu,6.44,22.3,30.6,26.7,19.5,81.0
2015-11-06,Enugu,6.44,19.6,28.3,24.2,2.3,77.0
2015-11-07,Enugu,6.44,19.6,28.7,24.3,0.0,80.0
2015-11-08,Enugu,6.44,19.1,29.0,25.0,3.2,78.0
2015-11-09,Enugu,6.44,18.5,27.0,22.8,6.1,73.0
2015-11-10,Enugu,6.44,21.3,29.8,25.9,19.2,80.0
2015-11-11,Enugu,6.44,16.9,26.1,21.8,4.1,74.0
2015-11-12,Enugu,6.44,20.6,29.9,25.7,0.6,87.0
2015-11-13,Enugu,6.44,20.2,28.2,24.8,6.7,79.0
2015-11-14,Enugu,6.44,20.4,29.4,25.1,0.0,79.0
2015-11-15,Enugu,6.44,19.1,28.0,23.5,24.1,70.0
2015-11-16,Enugu,6.44,19.1,27.6,23.4,9.1,84.0
2015-11-17,Enugu,6.44,19.7,30.7,25.9,0.0,72.0
2015-11-18,Enugu,6.44,22.6,31.1,27.2,0.0,67.0
2015-11-19,Enugu,6.44,18.9,27.8,24.3,7.7,76.0
2015-11-20,Enugu,6.44,21.2,29.6,25.6,10.8,68.0
2015-11-21,Enugu,6.44,20.5,28.4,24.4,1.5,76.0
2015-11-22,Enugu,6.44,19.7,26.6,23.4,8.0,74.0
2015-11-23,Enugu,6.44,21.8,30.6,26.1,5.4,68.0
2015-11-24,Enugu,6.44,20.5,29.0,23.8,0.0,73.0
2015-11-25,Enugu,6.44,19.5,28.8,24.9,0.0,75.0
2015-11-26,Enugu,6.44,19.9,27.9,24.3,13.0,79.0
2015-11-27,Enugu,6.44,20.1,27.4,24.7,0.0,71.0
2015-11-28,Enugu,6.44,19.7,27.9,23.6,0.0,79.0
2015-11-29,Enugu,6.44,20.7,28.9,24.4,12.6,78.0
2015-11-30,Enugu,6.44,19.2,26.9,23.1,0.0,72.0
2015-12-01,Enugu,6.44,20.8,30.0,26.1,11.5,71.0
2015-12-02,Enugu,6.44,19.4,27.4,24.5,0.0,69.0
2015-12-03,Enugu,6.44,19.6,28.2,24.0,1.5,74.0
2015-12-04,Enugu,6.44,21.0,28.1,24.8,0.0,71.0
2015-12-05,Enugu,6.44,20.3,29.2,24.9,8.9,72.0
2015-12-06,Enugu,6.44,18.2,27.5,23.4,6.5,75.0
2015-12-07,Enugu,6.44,17.2,26.7,22.8,5.5,76.0
2015-12-08,Enugu,6.44,17.7,28.3,23.6,0.0,73.0
2015-12-09,Enugu,6.44,20.4,28.4,25.1,0.0,69.0
2015-12-10,Enugu,6.44,19.8,28.9,23.9,6.7,68.0
2015-12-11,Enugu,6.44,18.2,27.2,22.9,5.4,67.0
2015-12-12,Enugu,6.44,20.3,28.3,24.3,3.4,77.0
2015-12-13,Enugu,6.44,20.8,29.7,26.0,3.3,71.0
2015-12-14,Enugu,6.44,18.7,28.7,24.1,0.0,75.0
2015-12-15,Enugu,6.44,18.0,26.1,22.4,0.0,77.0
2015-12-16,Enugu,6.44,18.3,28.0,23.2,0.0,66.0
2015-12-17,Enugu,6.44,18.4,28.4,23.6,2.1,78.0
2015-12-18,Enugu,6.44,20.4,27.7,24.2,0.0,74.0
2015-12-19,Enugu,6.44,19.6,29.1,24.8,0.0,74.0
2015-12-20,Enugu,6.44,20.5,28.2,25.1,3.5,74.0
2015-12-21,Enugu,6.44,19.9,28.8,24.1,0.0,74.0
2015-12-22,Enugu,6.44,19.6,27.5,23.3,0.0,70.0
2015-12-23,Enugu,6.44,17.7,26.3,22.4,3.4,66.0
2015-12-24,Enugu,6.44,19.6,27.4,24.5,0.0,70.0
2015-12-25,Enugu,6.44,16.6,26.8,22.4,0.0,63.0
2015-12-26,Enugu,6.44,22.2,30.2,26.2,3.6,66.0
2015-12-27,Enugu,6.44,20.4,28.9,25.6,0.0,65.0
2015-12-28,Enugu,6.44,20.6,30.1,26.0,0.0,67.0
2015-12-29,Enugu,6.44,19.9,29.0,24.1,3.6,67.0
2015-12-30,Enugu,6.44,19.4,29.4,24.5,0.0,61.0
2015-12-31,Enugu,6.44,19.4,26.9,23.1,0.0,66.0
2016-01-01,Enugu,6.44,19.7,28.7,25.4,0.0,64.0
2016-01-02,Enugu,6.44,18.3,27.4,22.7,0.0,58.0
2016-01-03,Enugu,6.44,20.2,27.4,24.3,0.0,62.0
2016-01-04,Enugu,6.44,19.0,26.9,23.5,0.0,66.0
2016-01-05,Enugu,6.44,21.6,30.6,26.2,0.0,57.0
2016-01-06,Enugu,6.44,21.0,29.8,25.0,8.8,62.0
2016-01-07,Enugu,6.44,19.6,29.3,24.9,4.9,65.0
2016-01-08,Enugu,6.44,19.6,28.2,24.3,0.0,69.0
2016-01-09,Enugu,6.44,20.9,29.9,25.5,3.5,71.0
2016-01-10,Enugu,6.44,22.5,31.1,26.4,0.0,67.0
2016-01-11,Enugu,6.44,21.5,30.8,26.4,7.7,72.0
2016-01-12,Enugu,6.44,22.5,30.4,27.6,0.0,74.0
2016-01-13,Enugu,6.44,18.9,27.3,23.7,2.8,67.0
2016-01-14,Enugu,6.44,19.7,28.7,24.2,6.6,63.0
2016-01-15,Enugu,6.44,21.4,29.3,25.7,0.0,65.0
2016-01-16,Enugu,6.44,20.3,29.5,24.9,0.0,66.0
2016-01-17,Enugu,6.44,20.6,29.5,25.3,0.0,68.0
2016-01-18,Enugu,6.44,18.3,27.5,23.3,0.0,59.0
2016-01-19,Enugu,6.44,21.1,30.6,25.9,0.0,65.0
2016-01-20,Enugu,6.44,21.0,28.4,24.5,0.0,68.0
2016-01-21,Enugu,6.44,20.7,30.0,25.5,0.0,68.0
2016-01-22,Enugu,6.44,20.6,28.8,24.9,0.0,67.0
2016-01-23,Enugu,6.44,20.1,28.2,23.9,0.0,62.0
